dataset,pair_batch_mode,pair_seed,pair_split,score_a,trials_a,score_b,trials_b,delta_a_minus_b,pct_improvement_a_over_b,pct_improvement_a_over_b_baseline_ref,reference_score,pct_improvement_a_over_b_reference
olivetti_faces,full_batch,30080,all,33.687283515930176,5,50.53128433227539,5,-16.844000816345215,33.3338070443355,33.3338070443355,33.687283515930176,50.0010658573285
olivetti_faces,full_batch,31569,all,33.9254093170166,5,51.53737449645996,5,-17.61196517944336,34.17319052729996,34.17319052729996,33.9254093170166,51.913788319745926
olivetti_faces,minibatch,6545,all,34.28143310546875,5,50.34030151367188,5,-16.058868408203132,31.90062022938364,31.90062022938364,34.28143310546875,46.84421552272078
olivetti_faces,minibatch,13693,all,33.51300811767578,5,50.813894271850586,5,-17.300886154174805,34.047550186994805,34.047550186994805,33.51300811767578,51.62439042602621
olivetti_faces,minibatch,15882,all,32.875624656677246,5,50.1950798034668,5,-17.31945514678955,34.50428849720318,34.50428849720318,32.875624656677246,52.68175229416321
olivetti_faces,minibatch,30080,all,34.04138946533203,5,50.944183349609375,5,-16.902793884277344,33.17904571809561,33.17904571809561,34.04138946533203,49.65365441822302
olivetti_faces,minibatch,31569,all,33.93809509277344,5,51.29024505615234,5,-17.3521499633789,33.83128691309983,33.83128691309983,33.93809509277344,51.12882710695733
s_curve,full_batch,6545,all,0.3016956746578216,5,0.3131834119558334,5,-0.01148773729801178,3.66805420065857,3.66805420065857,0.3016956746578216,3.807723564827698
s_curve,full_batch,13693,all,0.3020452409982681,5,0.3123478144407272,5,-0.010302573442459051,3.2984298164231665,3.2984298164231665,0.3020452409982681,3.4109371855715227
s_curve,full_batch,15882,all,0.3037011325359344,5,0.3143314123153686,5,-0.010630279779434204,3.3818700145592984,3.3818700145592984,0.3037011325359344,3.500243706920129
s_curve,full_batch,30080,all,0.3017336875200271,5,0.3117265850305557,5,-0.00999289751052862,3.205660983181498,3.205660983181498,0.3017336875200271,3.311826926804571
