dataset,pair_batch_mode,pair_seed,pair_split,score_a,trials_a,score_b,trials_b,delta_a_minus_b,pct_improvement_a_over_b,pct_improvement_a_over_b_baseline_ref,reference_score,pct_improvement_a_over_b_reference
moons,full_batch,30080,all,0.129627987742424,5,0.1299239918589592,5,-0.00029600411653518677,0.2278286806770209,0.2278286806770209,0.129627987742424,0.22834892502023463
moons,full_batch,31569,all,0.1297340989112854,5,0.1299856603145598,5,-0.00025156140327439735,0.19353011914208798,0.19353011914208798,0.1297340989112854,0.19390538446366343
moons,minibatch,6545,all,0.1299182549118995,5,0.1302373260259628,5,-0.0003190711140632907,0.24499206471705653,0.24499206471705653,0.1299182549118995,0.24559374991579125
moons,minibatch,13693,all,0.1299675032496451,5,0.1306535601615905,5,-0.0006860569119453985,0.5250962247771074,0.5250962247771074,0.1299675032496451,0.5278680399265667
moons,minibatch,15882,all,0.1294944286346435,5,0.1304352134466171,5,-0.0009407848119735995,0.7212659734394747,0.7212659734394747,0.1294944286346435,0.7265060141142724
moons,minibatch,30080,all,0.129584401845932,5,0.13040092587471,5,-0.0008165240287779929,0.6261642877923383,0.6261642877923383,0.129584401845932,0.6301098103989324
moons,minibatch,31569,all,0.1296767145395278,5,0.1301402524113654,5,-0.0004635378718375882,0.3561833201094257,0.3561833201094257,0.1296767145395278,0.3574565206124909
olivetti_faces,full_batch,6545,all,34.339454650878906,5,34.763413429260254,5,-0.42395877838134766,1.2195545159685122,1.2195545159685122,34.339454650878906,1.2346112735092507
olivetti_faces,full_batch,13693,all,34.63292980194092,5,34.85206604003906,5,-0.21913623809814453,0.6287611123151049,0.6287611123151049,34.63292980194092,0.6327395324373151
olivetti_faces,full_batch,15882,all,33.69550800323486,5,34.09953022003174,5,-0.404022216796875,1.1848322079215405,1.1848322079215405,33.69550800323486,1.1990388058790737
olivetti_faces,full_batch,30080,all,34.58122253417969,5,34.62147235870361,5,-0.04024982452392578,0.11625682497528801,0.11625682497528801,34.58122253417969,0.11639213878035488
olivetti_faces,full_batch,31569,all,34.23342227935791,5,34.51981449127197,5,-0.2863922119140625,0.8296458603115443,0.8296458603115443,34.23342227935791,0.8365865661253256
olivetti_faces,minibatch,6545,all,34.70396614074707,5,34.521321296691895,5,0.18264484405517578,-0.5262938631118776,-0.5290783701047916,34.70396614074707,-0.5262938631118776
olivetti_faces,minibatch,13693,all,34.48722076416016,5,34.31568241119385,5,0.1715383529663157,-0.4973968593740146,-0.4998832630248365,34.48722076416016,-0.4973968593740146
